city,address,price,rooms,bathrooms,sqft
"Suwanee, GA","1460 Distribution Dr Suwanee, GA 30024 ","$1,695 - $2,545",1 - 3 bd,1 - 2 ba,"752 - 1,314 sq ft"
"Suwanee, GA","1400 Mall of Georgia Blvd Suwanee, GA 30519 ","$1,485 - $3,300",1 - 3 bd,1 - 2 ba,"697 - 1,406 sq ft"
"Suwanee, GA","1290 Old Peachtree Rd Suwanee, GA 30097 ","$1,504 - $3,066",Studio - 3 bd,1 - 2.5 ba,"600 - 1,816 sq ft"
"Suwanee, GA","1770 Peachtree Industrial Blvd Suwanee, GA 30097 ","$1,550 - $2,608",1 - 3 bd,1 - 2 ba,"746 - 1,386 sq ft"
"Suwanee, GA","3100 Preston Pointe Way Suwanee, GA 30041 ","$1,565 - $2,721",1 - 3 bd,1 - 2 ba,"931 - 1,467 sq ft"
"Suwanee, GA","400 Buford Hwy Suwanee, GA 30024 ","$1,443 - $3,233",Studio - 3 bd,1 - 2 ba,"534 - 1,469 sq ft"
"Suwanee, GA","4255 Suwanee Dam Rd Suwanee, GA 30024 ","$1,440 - $4,075",1 - 3 bd,1 - 2 ba,"693 - 1,509 sq ft"
"Suwanee, GA","1796 Satellite Blvd Suwanee, GA 30097 ","$1,492 - $2,201",1 - 3 bd,1 - 2 ba,"745 - 1,402 sq ft"
"Suwanee, GA","1035 Scales Rd Suwanee, GA 30024 ","$1,525 - $3,155",1 - 3 bd,1 - 2 ba,"766 - 1,373 sq ft"
"Suwanee, GA","1045 Old Peachtree Rd NW Suwanee, GA 30024 ","$1,640 - $3,315",1 - 3 bd,1 - 2 ba,"754 - 1,545 sq ft"
"Suwanee, GA","1525 Station Center Blvd Suwanee, GA 30024 ","$1,464 - $2,605",1 - 3 bd,1 - 2 ba,"803 - 1,514 sq ft"
"Suwanee, GA","1851 Satellite Blvd Suwanee, GA 30518 ","$1,197 - $3,268",1 - 3 bd,1 - 2 ba,"692 - 1,491 sq ft"
"Suwanee, GA","11000 Lakefield Pl Suwanee, GA 30097 ","$1,627 - $2,955",1 - 3 bd,1 - 2 ba,"884 - 1,338 sq ft"
"Suwanee, GA","480 Northolt Pky Suwanee, GA 30024 ","$1,345 - $2,620",1 - 3 bd,1 - 2 ba,"661 - 1,441 sq ft"
"Suwanee, GA","4345 Alta Dr Suwanee, GA 30024 ","$1,505 - $2,095",1 - 3 bd,1 - 2 ba,"724 - 1,280 sq ft"
"Suwanee, GA","4000 McGinnis Ferry Rd Suwanee, GA 30024 ","$1,323 - $2,904",1 - 3 bd,1 - 2 ba,"750 - 1,549 sq ft"
"Suwanee, GA","1150 Peachtree Industrial Blvd Suwanee, GA 30024 ","$3,099 - $3,550",3 - 4 bd,3.5 ba,"2,407 - 2,430 sq ft"
"Suwanee, GA","1455 Satellite Blvd NW Suwanee, GA 30024 ","$1,555 - $3,961",1 - 3 bd,1 - 2 ba,"675 - 1,380 sq ft"
"Suwanee, GA","11340 Medlock Bridge Rd Suwanee, GA 30097 ","$830 - $1,850",1 - 2 bd,1 - 2 ba,"752 - 1,014 sq ft"
"Suwanee, GA","119 Privet Cir Suwanee, GA 30024 ","$2,745",3 bd,2.5 ba,"2,907 sq ft"
"Suwanee, GA","445 Morning Creek Ln Suwanee, GA 30024 ","$3,595",4 bd,3.5 ba,"3,086 sq ft"
"Suwanee, GA","3893 Ridge Grove Way Suwanee, GA 30024 ","$3,925",4 bd,4.5 ba,"3,454 sq ft"
"Suwanee, GA","5005 Wiltshire Ln Suwanee, GA 30024 ","$3,495",5 bd,4.5 ba,"3,504 sq ft"
"Suwanee, GA","1444 Oglethorpe Dr Suwanee, GA 30024 ","$2,945",4 bd,3 ba,"3,246 sq ft"
"Suwanee, GA","3818 Brushy Ridge Way Suwanee, GA 30024 ","$2,275",3 bd,2.5 ba,"1,754 sq ft"
"Hyattsville, MD","5443 16th Ave Hyattsville, MD 20782 ","$1,261 - $1,800",Studio - 2 bd,1 ba,515 - 710 sq ft
"Hyattsville, MD","3601 Gallatin St Hyattsville, MD 20782 ","$1,400 - $1,950",1 - 2 bd,1 ba,700 - 850 sq ft
"Hyattsville, MD","6515 Belcrest Rd Hyattsville, MD 20782 ","$1,099 - $2,099",2 - 4 bd,2 - 4 ba,"766 - 1,288 sq ft"
"Hyattsville, MD","3350 Toledo Ter Hyattsville, MD 20782 ","$1,629 - $2,616",Studio - 3 bd,1 - 2 ba,"528 - 1,320 sq ft"
"Hyattsville, MD","3420 Toledo Ter Hyattsville, MD 20782 ","$1,795 - $2,590",Studio - 3 bd,1 - 2 ba,"597 - 1,227 sq ft"
"Hyattsville, MD","5501 45th Ave Hyattsville, MD 20781 ","$1,795 - $2,825",Studio - 2 bd,1 - 2 ba,"531 - 1,293 sq ft"
"Hyattsville, MD","5603 Cypress Creek Dr Hyattsville, MD 20782 ","$1,399 - $2,018",1 - 3 bd,1 - 2 ba,560 - 970 sq ft
"Hyattsville, MD","3711 Campus Dr Hyattsville, MD 20740 ","$1,897 - $2,596",1 - 2 bd,1 - 2 ba,"625 - 1,300 sq ft"
"Hyattsville, MD","4300 Hartwick Rd Hyattsville, MD 20740 ","$949 - $2,079",Studio - 4 bd,1 - 4 ba,"422 - 1,820 sq ft"
"Hyattsville, MD","3401 E West Hwy Hyattsville, MD 20782 ","$1,749 - $3,200",Studio - 3 bd,1 - 2 ba,"577 - 1,445 sq ft"
"Hyattsville, MD","3950 Garden City Dr Hyattsville, MD 20785 ","$1,700 - $3,295",Studio - 3 bd,1 - 3 ba,"457 - 1,233 sq ft"
"Hyattsville, MD","6700 Belcrest Rd Hyattsville, MD 20782 ","$1,353 - $2,363",Studio - 2 bd,1 - 2 ba,"616 - 1,246 sq ft"
"Hyattsville, MD","2500 Queens Chapel Rd Hyattsville, MD 20782 ","$1,700",2 bd,1 ba,800 sq ft
"Hyattsville, MD","7004 Highview Ter Hyattsville, MD 20782 ","$1,292 - $2,770",Studio - 3 bd,1 - 1.5 ba,"509 - 1,209 sq ft"
"Hyattsville, MD","2731 Nicholson St Hyattsville, MD 20782 ","$1,368 - $1,708",1 - 2 bd,1 ba,550 - 775 sq ft
"Hyattsville, MD","2600 Queens Chapel Rd Hyattsville, MD 20782 ","$1,495 - $2,595",1 - 3 bd,1 - 2 ba,"726 - 1,447 sq ft"
"Hyattsville, MD","3507 Toledo Terrace Hyattsville, MD 20782 ","$1,195 - $2,435",Studio - 3 bd,1 - 1.5 ba,"408 - 1,005 sq ft"
"Hyattsville, MD","3119 75th Ave Hyattsville, MD 20785 ","$1,689 - $1,930",2 - 3 bd,2 ba,"1,018 - 1,248 sq ft"
"Hyattsville, MD","1113 Nalley Rd Hyattsville, MD 20785 ","$1,275 - $2,622",1 - 4 bd,1 - 2 ba,"531 - 1,034 sq ft"
"Hyattsville, MD","4203 Oglethorpe St Hyattsville, MD 20781 ","$1,300 - $1,600",1 - 2 bd,1 ba,540 - 630 sq ft
"Hyattsville, MD","3807 Rhode Island Ave Hyattsville, MD 20722 ","$1,749 - $2,373",Studio - 3 bd,1 - 2.5 ba,"545 - 1,570 sq ft"
"Hyattsville, MD","3801 Kenilworth Ave Hyattsville, MD 20710 ","$1,538 - $1,938",1 - 3 bd,1 - 1.5 ba,"515 - 1,360 sq ft"
"Hyattsville, MD","3301 Chillum Rd Hyattsville, MD 20712 ","$1,188 - $1,598",1 - 2 bd,1 ba,622 - 810 sq ft
"Hyattsville, MD","5249 Kenilworth Ave Hyattsville, MD 20781 ","$1,575 - $2,595",1 - 3 bd,1 - 2 ba,"698 - 1,197 sq ft"
"Hyattsville, MD","3817 64th Ave Hyattsville, MD 20784 ","$1,440 - $2,450",1 - 3 bd,1 - 2 ba,"800 - 1,000 sq ft"
"Hyattsville, MD","2252 Brightseat Rd Hyattsville, MD 20785 ","$1,420 - $2,360",1 - 3 bd,1 - 2 ba,"700 - 1,200 sq ft"
"Hyattsville, MD","501 Chillum Rd Hyattsville, MD 20783 ","$1,360 - $1,985",1 - 2 bd,1 ba,576 - 665 sq ft
"Hyattsville, MD","2400 Queens Chapel Rd Hyattsville, MD 20782 ","$1,125 - $9,407",Studio - 3 bd,1 - 2 ba,"425 - 1,350 sq ft"
"Altamonte Springs, FL","270 Altamonte Bay Club Cir Altamonte Springs, FL 32701 ","$1,315 - $1,822",1 - 2 bd,1 - 2 ba,"827 - 1,177 sq ft"
"Altamonte Springs, FL","631 Lotus Landing Blvd Altamonte Springs, FL 32714 ","$1,540 - $2,176",1 - 3 bd,1 - 2 ba,"660 - 1,293 sq ft"
"Altamonte Springs, FL","895 Broadstone Way Altamonte Springs, FL 32714 ","$1,530 - $2,130",Studio - 3 bd,1 - 2 ba,"576 - 1,474 sq ft"
"Altamonte Springs, FL","486 Center Pointe Cir Altamonte Springs, FL 32701 ","$1,553 - $3,036",1 - 3 bd,1 - 2 ba,"678 - 1,355 sq ft"
"Altamonte Springs, FL","595 Lotus Landing Blvd Altamonte Springs, FL 32714 ","$1,190 - $1,752",1 - 3 bd,1 - 2 ba,"602 - 1,376 sq ft"
"Altamonte Springs, FL","693 S Wymore Rd Altamonte Springs, FL 32714 ","$1,322 - $2,878",1 - 2 bd,1 - 2 ba,"620 - 1,100 sq ft"
"Altamonte Springs, FL","700 Altamira Cir Altamonte Springs, FL 32701 ","$1,301 - $1,929",1 - 2 bd,1 - 2 ba,"570 - 1,080 sq ft"
"Altamonte Springs, FL","285 Uptown Blvd Altamonte Springs, FL 32701 ","$1,697 - $2,924",1 - 3 bd,1 - 2 ba,"887 - 1,561 sq ft"
"Altamonte Springs, FL","828 Orienta Ave Altamonte Springs, FL 32701 ","$1,199 - $1,625",Studio - 2 bd,1 - 2 ba,"500 - 1,000 sq ft"
"Altamonte Springs, FL","311 Los Altos Way Altamonte Springs, FL 32714 ","$1,408 - $2,348",1 - 3 bd,1 - 2 ba,"687 - 1,169 sq ft"
"Altamonte Springs, FL","534 Sun Valley Vlg Altamonte Springs, FL 32714 ","$1,430 - $1,824",1 - 3 bd,1 - 2 ba,"844 - 1,390 sq ft"
"Altamonte Springs, FL","112 Essex Ave Altamonte Springs, FL 32701 ","$1,482 - $4,386",1 - 3 bd,1 - 2 ba,"590 - 1,225 sq ft"
"Altamonte Springs, FL","700 Post Lake Pl Altamonte Springs, FL 32703 ","$1,302 - $2,085",Studio - 3 bd,1 - 2 ba,"530 - 1,360 sq ft"
"Altamonte Springs, FL","3160 Integra Lakes Ln Altamonte Springs, FL 32707 ","$1,620 - $5,056",Studio - 3 bd,1 - 2 ba,"526 - 1,298 sq ft"
"Altamonte Springs, FL","2600 Lake Betty Blvd Altamonte Springs, FL 32703 ","$1,569 - $1,969",1 - 3 bd,1 - 2 ba,"651 - 1,261 sq ft"
"Altamonte Springs, FL","1939 Grand Isle Cir Altamonte Springs, FL 32810 ","$1,334 - $4,408",1 - 4 bd,1 - 2 ba,"765 - 1,550 sq ft"
"Altamonte Springs, FL","8636 Villa Point Pt Altamonte Springs, FL 32810 ","$1,500 - $2,535",1 - 3 bd,1 - 2 ba,"655 - 1,613 sq ft"
"Altamonte Springs, FL","8700 Maitland Summit Blvd Altamonte Springs, FL 32810 ","$1,685 - $2,825",1 - 2 bd,1 - 2 ba,"729 - 1,430 sq ft"
"Altamonte Springs, FL","9000 Summit Centre Way Altamonte Springs, FL 32810 ","$1,682 - $4,485",1 - 3 bd,1 - 2 ba,"838 - 1,395 sq ft"
"Altamonte Springs, FL","210 Welcome Way Altamonte Springs, FL 32730 ","$1,130 - $1,712",Studio - 2 bd,1 - 2 ba,"560 - 1,200 sq ft"
"Altamonte Springs, FL","400 Sandpiper Ln Altamonte Springs, FL 32707 ","$1,150 - $1,985",1 - 3 bd,1 - 2 ba,"560 - 1,315 sq ft"
"Altamonte Springs, FL","360 Wymore Rd Altamonte Springs, FL 32714 ","$1,205 - $2,095",Studio - 3 bd,1 - 2 ba,"495 - 1,553 sq ft"
"Altamonte Springs, FL","569 Little River Loop Altamonte Springs, FL 32714 ","$1,353 - $1,989",1 - 3 bd,1 - 2 ba,"650 - 1,250 sq ft"
"Altamonte Springs, FL","599 Calibre Crest Pky Altamonte Springs, FL 32714 ","$1,398 - $2,310",1 - 2 bd,1 - 2.5 ba,"601 - 1,301 sq ft"
"Altamonte Springs, FL","1030 Douglas Ave Altamonte Springs, FL 32714 ","$1,660 - $2,090",2 bd,1.5 - 2 ba,"1,034 - 1,212 sq ft"
"Altamonte Springs, FL","919 Ballard St Altamonte Springs, FL 32701 ","$1,040 - $1,615",Studio - 2 bd,1 - 2 ba,"500 - 1,100 sq ft"
"Altamonte Springs, FL","3851 Grandpine Way Altamonte Springs, FL 32707 ","$1,635 - $3,532",1 - 3 bd,1 - 2 ba,"713 - 1,368 sq ft"
"Altamonte Springs, FL","520 Terraceview Cv Altamonte Springs, FL 32714 ","$1,439 - $3,308",1 - 3 bd,1 - 2 ba,"600 - 1,430 sq ft"
"Altamonte Springs, FL","2174 Sharp Ct Altamonte Springs, FL 32730 ","$1,148 - $1,698",1 - 2 bd,1 ba,500 - 800 sq ft
"Altamonte Springs, FL","383 Emerson Plz Altamonte Springs, FL 32701 ","$2,000 - $4,000",1 - 4 bd,1 - 3.5 ba,"1,102 - 3,155 sq ft"
"Altamonte Springs, FL","555 Northlake Blvd Altamonte Springs, FL 32701 ","$1,985",3 bd,2 ba,"1,230 sq ft"
"Altamonte Springs, FL","375 Palm Springs Dr Altamonte Springs, FL 32701 ","$1,261 - $2,016",Studio - 3 bd,1 - 2 ba,"478 - 1,178 sq ft"
"Altamonte Springs, FL","912 Innovation Way Altamonte Springs, FL 32714 ","$1,549 - $4,173",1 - 3 bd,1 - 2 ba,"634 - 1,476 sq ft"
"Altamonte Springs, FL","497 Spanish Trace Dr Altamonte Springs, FL 32714 ","$1,179 - $1,475",1 - 2 bd,1 - 2 ba,700 - 990 sq ft
"Altamonte Springs, FL","500 Sabal Palm Cir Altamonte Springs, FL 32701 ","$1,060 - $1,565",Studio - 2 bd,1 - 1.5 ba,"509 - 1,200 sq ft"
"Altamonte Springs, FL","450 Douglas Ave Altamonte Springs, FL 32714 ","$1,295 - $1,395",1 - 2 bd,1 ba,730 sq ft
"Altamonte Springs, FL","955 N Orlando Ave Altamonte Springs, FL 32751 ","$1,441 - $3,237",1 - 3 bd,1 - 2 ba,"616 - 1,309 sq ft"
"Altamonte Springs, FL","400 N Orlando Ave Altamonte Springs, FL 32751 ","$1,794 - $2,651",1 - 3 bd,1 - 2 ba,"753 - 1,328 sq ft"
"Altamonte Springs, FL","230 Countrywalk Pl Altamonte Springs, FL 32701 ","$1,375 - $2,100",1 - 3 bd,1 - 2.5 ba,"696 - 1,440 sq ft"
"Altamonte Springs, FL","675 Jamestown Blvd Altamonte Springs, FL 32714 ","$1,296 - $1,772",1 - 2 bd,1 - 2 ba,"608 - 1,067 sq ft"
"Haltom City, TX","4699 Fossil Vista Dr Haltom City, TX 76137 ","$1,200 - $1,980",1 - 3 bd,1 - 2 ba,"703 - 1,273 sq ft"
"Haltom City, TX","5500 N Beach St Haltom City, TX 76137 ","$1,299 - $3,038",1 - 3 bd,1 - 2 ba,"683 - 1,378 sq ft"
"Haltom City, TX","4200 Northern Cross Blvd Haltom City, TX 76137 ","$1,183 - $2,603",1 - 3 bd,1 - 2 ba,"655 - 1,304 sq ft"
"Haltom City, TX","6490 Iron Horse Blvd Haltom City, TX 76180 ","$1,245 - $2,420",Studio - 3 bd,1 - 2 ba,"605 - 1,298 sq ft"
"Haltom City, TX","6309 Iron Horse Blvd Haltom City, TX 76180 ","$1,225 - $2,080",Studio - 2 bd,1 - 2 ba,"592 - 1,232 sq ft"
"Haltom City, TX","6960 N Beach St Haltom City, TX 76137 ","$1,171 - $4,768",1 - 3 bd,1 - 2 ba,"584 - 1,233 sq ft"
"Haltom City, TX","7000 N Beach St Haltom City, TX 76137 ","$1,299 - $1,829",1 - 2 bd,1 - 2 ba,"612 - 1,050 sq ft"
"Haltom City, TX","4100 Northern Cross Blvd Haltom City, TX 76137 ","$1,195 - $2,365",1 - 3 bd,1 - 2 ba,"570 - 1,326 sq ft"
"Haltom City, TX","5350 Fossil Creek Blvd Haltom City, TX 76137 ","$1,205 - $2,455",1 - 3 bd,1 - 2 ba,"742 - 1,324 sq ft"
"Haltom City, TX","5201 Springlake Pkwy Haltom City, TX 76117 ","$1,070 - $1,595",Studio - 2 bd,1 - 2 ba,"465 - 1,041 sq ft"
"Haltom City, TX","5333 Fossil Creek Blvd Haltom City, TX 76137 ","$1,245 - $2,240",1 - 3 bd,1 - 2 ba,"700 - 1,330 sq ft"
"Haltom City, TX","4205 Rufe Snow Dr Haltom City, TX 76180 ","$1,134 - $1,500",1 - 2 bd,1 - 2 ba,626 - 920 sq ft
"Haltom City, TX","5960 Travertine Ln Haltom City, TX 76137 ","$1,173 - $3,661",1 - 2 bd,1 - 2 ba,"630 - 1,243 sq ft"
"Haltom City, TX","6424 Iron Horse Blvd Haltom City, TX 76180 ","$1,085 - $2,310",1 - 2 bd,1 - 2 ba,564 - 884 sq ft
"Haltom City, TX","5700 N Beach St Haltom City, TX 76137 ","$959 - $1,549",1 - 2 bd,1 - 2.5 ba,"536 - 1,135 sq ft"
"Haltom City, TX","6715 Buenos Aires Dr Haltom City, TX 76180 ","$1,022 - $2,606",1 - 2 bd,1 - 2 ba,544 - 950 sq ft
"Haltom City, TX","5301 Springlake Pky Haltom City, TX 76117 ","$1,105 - $1,535",1 - 2 bd,1 - 2 ba,660 - 966 sq ft
"Haltom City, TX","5600 N Beach St Haltom City, TX 76137 ","$1,075 - $1,599",1 - 2 bd,1 - 2 ba,569 - 955 sq ft
"Haltom City, TX","6111 N Beach St Haltom City, TX 76137 ","$1,318 - $2,215",1 - 3 bd,1 - 2 ba,"698 - 1,390 sq ft"
"Haltom City, TX","6100 Browning Dr Haltom City, TX 76180 ","$1,193 - $2,072",1 - 3 bd,1 - 2 ba,"630 - 1,295 sq ft"
"Haltom City, TX","3325 Willowcrest Dr Haltom City, TX 76117 ","$945 - $1,690",1 - 3 bd,1 - 2 ba,"660 - 1,363 sq ft"
"Haltom City, TX","6897 Meadow Crest Dr Haltom City, TX 76180 ","$1,095 - $1,620",1 - 2 bd,1 - 1.5 ba,616 - 845 sq ft
"Haltom City, TX","6520 Park Place Dr Haltom City, TX 76118 ","$1,200 - $2,095",2 - 3 bd,1 - 2.5 ba,"936 - 1,900 sq ft"
"Haltom City, TX","3600 Tanacross Dr Haltom City, TX 76137 ","$934 - $1,448",1 - 4 bd,1 - 2 ba,"662 - 1,486 sq ft"
"Haltom City, TX","5401 Fossil Creek Blvd Haltom City, TX 76137 ","$1,030 - $1,230",1 - 2 bd,1 - 2 ba,671 - 915 sq ft
"Haltom City, TX","5000 Denton Hwy Haltom City, TX 76117 ","$804 - $1,130",Studio - 2 bd,1 ba,405 - 686 sq ft
"Haltom City, TX","5501 Adams Dr Haltom City, TX 76117 ","$1,205 - $1,525",1 - 3 bd,1 - 1.5 ba,"650 - 1,125 sq ft"
"Haltom City, TX","3210 Ash Park Dr Haltom City, TX 76118 ","$1,040 - $1,230",1 - 2 bd,1 - 2 ba,"675 - 1,150 sq ft"
"Haltom City, TX","6324 Baker Blvd Haltom City, TX 76118 ","$975 - $1,574",1 - 2 bd,1 - 1.5 ba,"684 - 1,016 sq ft"
"Hackensack, NJ","1 Park Ave Hackensack, NJ 07601 ","$2,375 - $4,125",Studio - 2 bd,1 - 2 ba,"574 - 1,301 sq ft"
"Hackensack, NJ","2 Kinderkamack Rd Hackensack, NJ 07601 ","$2,440 - $4,480",1 - 2 bd,1 - 2 ba,"735 - 1,598 sq ft"
"Hackensack, NJ","1000 W Fort Lee Rd Hackensack, NJ 07603 ","$2,000 - $4,025",Studio - 3 bd,1 - 2.5 ba,"587 - 1,139 sq ft"
"Hackensack, NJ","140 Prospect Ave Hackensack, NJ 07601 ","$1,900 - $5,115",Studio - 3 bd,1 - 2.75 ba,"640 - 2,555 sq ft"
"Hackensack, NJ","70 Polifly Rd Hackensack, NJ 07601 ","$1,895 - $2,350",Studio - 1 bd,1 ba,390 - 660 sq ft
"Hackensack, NJ","360 W Pleasantview Ave Hackensack, NJ 07601 ","$1,729 - $2,789",Studio - 2 bd,1 - 2 ba,"420 - 1,100 sq ft"
"Hackensack, NJ","45 Cambridge Ter Hackensack, NJ 07601 ","$2,595 - $2,850",1 - 2 bd,1 ba,730 - 855 sq ft
"Hackensack, NJ","150 Main St Hackensack, NJ 07601 ","$2,252 - $5,193",Studio - 2 bd,1 - 2 ba,"531 - 1,216 sq ft"
"Hackensack, NJ","370 Park St Hackensack, NJ 07601 ","$1,950 - $2,075",1 bd,1 ba,525 - 565 sq ft
"Hackensack, NJ","29 Linden St Hackensack, NJ 07601 ","$2,975",2 bd,2 ba,"1,155 - 1,268 sq ft"
"Hackensack, NJ","170 Prospect Ave Hackensack, NJ 07601 ","$2,000 - $3,400",Studio - 3 bd,1 - 2.5 ba,"680 - 1,761 sq ft"
"Hackensack, NJ","295 Polifly Rd Hackensack, NJ 07601 ","$2,887 - $3,391",2 bd,2 ba,"1,093 - 1,343 sq ft"
"Hackensack, NJ","18 E Camden St Hackensack, NJ 07601 ","$2,895 - $3,250",2 bd,1 - 2 ba,"886 - 1,018 sq ft"
"Hackensack, NJ","185 Prospect Ave Hackensack, NJ 07601 ","$3,295 - $3,595",2 bd,2 - 2.5 ba,"1,227 - 1,534 sq ft"
"Hackensack, NJ","300-310 Prospect Ave Hackensack, NJ 07601 ","$2,385 - $6,831",1 - 2 bd,1 - 2 ba,"782 - 1,460 sq ft"
"Hackensack, NJ","300 State St Hackensack, NJ 07601 ","$1,900 - $3,600",Studio - 2 bd,1 - 2 ba,"539 - 1,104 sq ft"
"Hackensack, NJ","22 Sussex St Hackensack, NJ 07601 ","$2,150",Studio bd,1 ba,616 - 624 sq ft
"Hackensack, NJ","74 Clarendon Pl Hackensack, NJ 07601 ","$2,650 - $3,150",1 - 2 bd,1 - 2 ba,"825 - 1,050 sq ft"
"Hackensack, NJ","210 Main St Hackensack, NJ 07601 ","$1,968 - $5,340",Studio - 2 bd,1 - 2 ba,"510 - 1,632 sq ft"
"Hackensack, NJ","414 Hackensack Ave Hackensack, NJ 07601 ","$2,645 - $3,690",Studio - 3 bd,1 - 2 ba,"483 - 1,846 sq ft"
"Hackensack, NJ","70 Berkshire Pl Hackensack, NJ 07601 ","$2,095",1 bd,1 ba,850 sq ft
"Hackensack, NJ","50 Main St Hackensack, NJ 07601 ","$2,350 - $2,500",1 bd,1 ba,749 - 995 sq ft
"Hackensack, NJ","345 Prospect Ave Hackensack, NJ 07601 ","$2,050 - $2,405",Studio - 3 bd,1 - 2 ba,"415 - 1,393 sq ft"
"Hackensack, NJ","435 Main St Hackensack, NJ 07601 ","$1,862 - $4,713",Studio - 2 bd,1 - 2 ba,"418 - 1,516 sq ft"
"Hackensack, NJ","130 Overlook Ave Hackensack, NJ 07601 ","$2,275 - $2,850",1 - 2 bd,1 - 2 ba,"810 - 1,230 sq ft"
"Hackensack, NJ","240 Prospect Ave Hackensack, NJ 07601 ","$1,825 - $3,096",1 - 2 bd,1 - 2 ba,500 - 800 sq ft
"Hackensack, NJ","100 State St Hackensack, NJ 07601 ","$2,050 - $2,450",1 - 2 bd,1 ba,626 - 750 sq ft
"Hackensack, NJ","6 Colonial Ct Hackensack, NJ 07661 ","$1,900 - $2,505",1 - 2 bd,1 ba,550 - 700 sq ft
"Hackensack, NJ","230 Kinderkamack Rd Hackensack, NJ 07661 ","$2,039 - $2,627",1 bd,1 ba,
"Hackensack, NJ","129 Maybrook Dr Hackensack, NJ 07607 ","$1,849 - $2,605",1 - 2 bd,1 ba,710 - 965 sq ft
"Hackensack, NJ","30 Euclid Ave Hackensack, NJ 07601 ","$1,895",Studio bd,1 ba,
"Hackensack, NJ","215 Clinton Pl Hackensack, NJ 07601 ","$1,850",1 bd,1 ba,636 sq ft
"Hackensack, NJ","30 Moonachie Rd Hackensack, NJ 07601 ","$2,150",1 bd,1 ba,605 - 626 sq ft
"Hackensack, NJ","280 Clark St Hackensack, NJ 07601 ","$2,395 - $2,650",1 - 2 bd,1 - 1.5 ba,"760 - 1,250 sq ft"
"Hackensack, NJ","30-A Arcadia Rd Hackensack, NJ 07601 ","$1,939 - $2,687",1 - 2 bd,1 ba,514 - 664 sq ft
"Hackensack, NJ","240 Main St Hackensack, NJ 07601 ","$2,595 - $2,650",2 bd,1 ba,"1,000 - 1,100 sq ft"
"Hackensack, NJ","383-389 Main St Hackensack, NJ 07601 ","$2,123 - $3,323",1 - 2 bd,1 - 2 ba,"772 - 1,314 sq ft"
"Hackensack, NJ","100 Arcadia Rd Hackensack, NJ 07601 ","$1,950 - $2,450",1 - 2 bd,1 ba,514 - 664 sq ft
"Hackensack, NJ","160 River St Hackensack, NJ 07601 ","$2,223 - $6,074",Studio - 2 bd,1 - 2 ba,"476 - 1,477 sq ft"
"Hackensack, NJ","380 Prospect Ave Hackensack, NJ 07601 ","$2,243 - $2,244",1 - 2 bd,1 - 2 ba,"783 - 1,035 sq ft"
"Littleton, CO","8425 Old Ski Run Cir Littleton, CO 80125 ","$1,755 - $4,025",Studio - 3 bd,1 - 2 ba,"513 - 1,281 sq ft"
"Littleton, CO","11453 W Burgundy Ave Littleton, CO 80127 ","$1,689 - $2,399",1 - 3 bd,1 - 2 ba,"718 - 1,210 sq ft"
"Littleton, CO","300 E Fremont Pl Littleton, CO 80122 ","$2,187 - $3,372",1 - 3 bd,1.5 - 2 ba,"933 - 1,531 sq ft"
"Littleton, CO","4201 S Navajo St Littleton, CO 80110 ","$1,667 - $2,862",1 - 2 bd,1 - 2 ba,"606 - 1,061 sq ft"
"Littleton, CO","8012 W Long Dr Littleton, CO 80123 ","$1,599 - $3,999",Studio - 3 bd,1 - 2 ba,"500 - 1,420 sq ft"
"Littleton, CO","2503 Primo Rd Littleton, CO 80129 ","$2,000 - $3,150",1 - 3 bd,1 - 2 ba,"755 - 1,364 sq ft"
"Littleton, CO","8000 W Crestline Ave Littleton, CO 80123 ","$1,712 - $3,473",1 - 3 bd,1 - 2 ba,"707 - 1,374 sq ft"
"Littleton, CO","10200 Park Meadows Dr Littleton, CO 80124 ","$1,594 - $8,367",1 - 3 bd,1 - 2 ba,"712 - 1,496 sq ft"
"Littleton, CO","399 E Dry Creek Rd Littleton, CO 80122 ","$1,805 - $4,218",1 - 3 bd,1 - 2 ba,"629 - 1,565 sq ft"
"Littleton, CO","9097 W Cross Dr Littleton, CO 80123 ","$1,786 - $5,752",1 - 2 bd,1 - 2 ba,"705 - 1,049 sq ft"
"Littleton, CO","2961 W Centennial Dr Littleton, CO 80123 ","$1,507 - $5,998",1 - 2 bd,1 - 2 ba,650 - 900 sq ft
"Littleton, CO","5151 S Rio Grande St Littleton, CO 80120 ","$1,612 - $3,108",1 - 3 bd,1 - 2 ba,"667 - 1,293 sq ft"
"Littleton, CO","4957 S Prince Ct Littleton, CO 80123 ","$1,710 - $2,055",Studio - 2 bd,1 - 2 ba,"590 - 1,158 sq ft"
"Littleton, CO","5820 S Windermere St Littleton, CO 80120 ","$1,055 - $1,970",Studio - 2 bd,1 - 2 ba,288 - 990 sq ft
"Littleton, CO","4560 W Mineral Dr Littleton, CO 80128 ","$1,732 - $3,294",1 - 2 bd,1 - 2 ba,"685 - 1,267 sq ft"
"Littleton, CO","8300 Erickson Blvd Littleton, CO 80129 ","$1,759 - $2,855",1 - 3 bd,1 - 2 ba,"682 - 1,243 sq ft"
"Littleton, CO","13195 W Progress Cir Littleton, CO 80127 ","$1,836 - $2,896",1 - 3 bd,1 - 2 ba,"687 - 1,449 sq ft"
