price,rooms,baths,square_feet,address
"$995,000",2 beds,2 beds,"1,172","1210 Jackson St, San Francisco, CA 94109"
"$799,000",2 beds,2 beds,"1,099","900 Avalon Ave, San Francisco, CA 94112"
"$1,150,000",0 beds,0 beds,"1,025","20 Joice St, San Francisco, CA 94108"
"$949,000",2 beds,2 beds,"2,705","1492 Larkin St #4, San Francisco, CA 94109"
"$1,495,000",2 beds,2 beds,"2,664","632 Ashbury St, San Francisco, CA 94117"
"$1,799,000",5 beds,5 beds,"1,115","635 Pacheco St, San Francisco, CA 94116"
"$1,150,000",2 beds,2 beds,993,"33 Midway St #302, San Francisco, CA 94133"
"$1,295,000",3 beds,3 beds,"1,213","2670 Pine St #3, San Francisco, CA 94115"
"$668,500",1 bed,1 bed,"2,250","260 King St #731, San Francisco, CA 94107"
"$5,985,000",4 beds,4 beds,"3,432","27 - 29 Fountain St, San Francisco, CA 94114"
"$988,000",2 beds,2 beds,"1,010","530 Joost Ave, San Francisco, CA 94127"
"$1,995,000",7 beds,7 beds,"1,774","571 Burnett Ave, San Francisco, CA 94131"
"$1,795,000",2 beds,2 beds,693,"301 Mission St Unit 46F, San Francisco, CA 94105"
"$1,695,000",3 beds,3 beds,"3,850","161 Arbor St, San Francisco, CA 94131"
"$1,395,000",3 beds,3 beds,"3,497","1509 Sanchez St, San Francisco, CA 94131"
"$1,950,000",3 beds,3 beds,"1,000","4171 24th St #301, San Francisco, CA 94114"
"$3,500,000",3 beds,3 beds,"2,495","3513 Jackson St, San Francisco, CA 94118"
"$999,000",1 bed,1 bed,"4,752","1 Hawthorne St Unit 20A, San Francisco, CA 94105"
"$549,000",1 bed,1 bed,"2,151","601 Van Ness Ave #809, San Francisco, CA 94102"
