price,rooms,bathrooms,sqft,address,city
299900,4,4,3331,"6401 Avenida La Costa NE, Albuquerque, NM 87109","Albuquerque, NM"
399000,4,4,5227,"4812 Brookwood St NE, Albuquerque, NM 87109","Albuquerque, NM"
515000,4,4,1877,"9644 Rio Grande Blvd NW, Albuquerque, NM 87114","Albuquerque, NM"
365000,4,4,6969,"1621 Mary Ellen St NE, Albuquerque, NM 87112","Albuquerque, NM"
455000,2,2,1853,"219 Central Ave NW #307, Albuquerque, NM 87102","Albuquerque, NM"
1100000,4,4,4791,"55 Rock Point Pl NE, Albuquerque, NM 87122","Albuquerque, NM"
539000,4,4,3100,"7205 Valle Jardin Ln NW, Albuquerque, NM 87114","Albuquerque, NM"
315000,3,3,9583,"8423 Menaul Blvd NE, Albuquerque, NM 87112","Albuquerque, NM"
260000,3,3,1019,"420 Tennessee St SE, Albuquerque, NM 87108","Albuquerque, NM"
325000,5,5,3049,"900 57th St NW, Albuquerque, NM 87105","Albuquerque, NM"
335000,2,2,1752,"5117 Pinata Pl NE, Albuquerque, NM 87109","Albuquerque, NM"
339900,3,3,2613,"2713 Metzgar Rd SW, Albuquerque, NM 87105","Albuquerque, NM"
89900,2,2,1789,"7112 Pan American East NE #124, Albuquerque, NM 87109","Albuquerque, NM"
525000,3,3,9583,"6415 Camino De Paz NW, Albuquerque, NM 87120","Albuquerque, NM"
330990,3,3,1529,"10851 Sabino Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
346990,3,3,2058,"10857 Sabino Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
340990,3,3,6534,"10752 Hopewell Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
375000,4,4,1289,"11521 Mahlon Ave NE, Albuquerque, NM 87112","Albuquerque, NM"
419000,2,2,4400,"3747 Ridge Pointe Loop NE, Albuquerque, NM 87111","Albuquerque, NM"
1000000,4,4,1519,"716 Tyler Rd NE, Albuquerque, NM 87113","Albuquerque, NM"
335000,2,2,1752,"5117 Pinata Pl NE, Albuquerque, NM 87109","Albuquerque, NM"
339900,3,3,2613,"2713 Metzgar Rd SW, Albuquerque, NM 87105","Albuquerque, NM"
89900,2,2,1789,"7112 Pan American East NE #124, Albuquerque, NM 87109","Albuquerque, NM"
525000,3,3,9583,"6415 Camino De Paz NW, Albuquerque, NM 87120","Albuquerque, NM"
330990,3,3,1529,"10851 Sabino Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
346990,3,3,2058,"10857 Sabino Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
340990,3,3,6534,"10752 Hopewell Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
375000,4,4,1289,"11521 Mahlon Ave NE, Albuquerque, NM 87112","Albuquerque, NM"
419000,2,2,4400,"3747 Ridge Pointe Loop NE, Albuquerque, NM 87111","Albuquerque, NM"
1000000,4,4,1519,"716 Tyler Rd NE, Albuquerque, NM 87113","Albuquerque, NM"
335000,2,2,1752,"5117 Pinata Pl NE, Albuquerque, NM 87109","Albuquerque, NM"
339900,3,3,2613,"2713 Metzgar Rd SW, Albuquerque, NM 87105","Albuquerque, NM"
89900,2,2,1789,"7112 Pan American East NE #124, Albuquerque, NM 87109","Albuquerque, NM"
525000,3,3,9583,"6415 Camino De Paz NW, Albuquerque, NM 87120","Albuquerque, NM"
330990,3,3,1529,"10851 Sabino Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
346990,3,3,2058,"10857 Sabino Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
340990,3,3,6534,"10752 Hopewell Ln SW, Albuquerque, NM 87121","Albuquerque, NM"
375000,4,4,1289,"11521 Mahlon Ave NE, Albuquerque, NM 87112","Albuquerque, NM"
419000,2,2,4400,"3747 Ridge Pointe Loop NE, Albuquerque, NM 87111","Albuquerque, NM"
1000000,4,4,1519,"716 Tyler Rd NE, Albuquerque, NM 87113","Albuquerque, NM"
465000,3,3,1744,"3137 Rockaway Rd, Atlanta, GA 30341","Atlanta, GA"
232000,2,2,26136.0,"1235 Eastridge Rd SW, Atlanta, GA 30311","Atlanta, GA"
1150000,9,9,1898,"1498 Murphy Ave SW, Atlanta, GA 30310","Atlanta, GA"
324900,1,1,15246.0,"1072 Piedmont Ave NE #108, Atlanta, GA 30309","Atlanta, GA"
289900,3,3,5000,"2717 Rockcliff Rd SE, Atlanta, GA 30316","Atlanta, GA"
297000,2,2,1002,"4046 W Johnson Cir, Chamblee, GA 30341","Chamblee, GA"
259900,3,3,1603,"285 Howell Ter SW, Atlanta, GA 30331","Atlanta, GA"
665000,5,5,4399,"5908 Cliftondale Dr, Atlanta, GA 30349","Atlanta, GA"
549000,1,1,1403,"3180 Mathieson Dr NE #809, Atlanta, GA 30305","Atlanta, GA"
825000,5,5,982,"4686 Brinkley Ln, Atlanta, GA 30342","Atlanta, GA"
895000,4,4,13068.0,"163 Atlanta Ave, Atlanta, GA 30315","Atlanta, GA"
5250000,7,7,1952,"3784 N Stratford Rd, Atlanta, GA 30342","Atlanta, GA"
729000,3,3,10454.4,"3141 Havenridge Ct NE, Brookhaven, GA 30319","Brookhaven, GA"
215000,2,2,6858,"5498 Glen Haven Dr, Atlanta, GA 30349","Atlanta, GA"
599900,3,3,17859.6,"2199 Lenox Rd NE #21, Atlanta, GA 30324","Atlanta, GA"
1200000,4,4,1291,"1099 North Ave NE #8, Atlanta, GA 30307","Atlanta, GA"
280000,2,2,17424.0,"6980 Roswell Rd Unit B6, Atlanta, GA 30328","Atlanta, GA"
895000,4,4,2148,"163 Atlanta Ave SE, Atlanta, GA 30315","Atlanta, GA"
239900,2,2,22651.2,"524 Northridge Crossing Dr, Atlanta, GA 30350","Atlanta, GA"
820000,5,5,9583,"2199 Collins Ridge Dr NW, Atlanta, GA 30318","Atlanta, GA"
995000,3,3,8347,"2575 Peachtree Rd NW Unit 25G-H, Atlanta, GA 30305","Atlanta, GA"
750000,4,4,32234.4,"235 Stone Mill Trl, Sandy Springs, GA 30328","Sandy Springs, GA"
699000,4,4,1680,"1805 Falling Sky Ct NE, Brookhaven, GA 30319","Brookhaven, GA"
490000,2,2,4356,"855 Peachtree St NE #1409, Atlanta, GA 30308","Atlanta, GA"
2250000,4,4,1028,"106 Sheridan Dr, Atlanta, GA 30305","Atlanta, GA"
3595000,3,3,6098,"2820 Andrews Dr, Atlanta, GA 30305","Atlanta, GA"
437501,2,2,1603,"138 Kirkwood Rd NE #3, Atlanta, GA 30317","Atlanta, GA"
330000,2,2,435,"390 17th St NW #4048, Atlanta, GA 30363","Atlanta, GA"
239900,1,1,2719,"800 Peachtree St NE #8406, Atlanta, GA 30308","Atlanta, GA"
799000,3,3,1306,"255 Beachland Dr, Atlanta, GA 30342","Atlanta, GA"
365000,2,2,825,"272 14th St #23, Atlanta, GA 30309","Atlanta, GA"
559900,5,5,9104,"3150 Esplanade Cir SW, Atlanta, GA 30311","Atlanta, GA"
1975000,6,6,1228,"2380 B Greenglade Rd NE, Atlanta, GA 30345","Atlanta, GA"
420000,3,3,9583,"3150 Laventure Dr, Atlanta, GA 30341","Atlanta, GA"
260000,4,4,1380,"3141 Delmar Ln NW, Atlanta, GA 30311","Atlanta, GA"
285000,3,3,12196.8,"1407 Kennesaw Dr NW, Atlanta, GA 30318","Atlanta, GA"
430000,2,2,989,"15 Ivy Sq NE, Atlanta, GA 30342","Atlanta, GA"
1850000,5,5,13939.2,"3057 Woodrow Way NE, Brookhaven, GA 30319","Brookhaven, GA"
739900,5,5,1798,"3614 Castaway Ct, Atlanta, GA 30341","Atlanta, GA"
399000,5,5,5426,"3412 Elmtree Dr SW, Atlanta, GA 30311","Atlanta, GA"
222000,1,1,17424.0,"209 Triumph Dr NW #209, Atlanta, GA 30327","Atlanta, GA"
659900,3,3,3359,"2095 Adams Dr, Atlanta, GA 30318","Atlanta, GA"
400000,3,3,21780.0,"3177 Friar Tuck Way, Doraville, GA 30340","Doraville, GA"
840000,6,6,3259,"3776 Lynarbor Ln, Atlanta, GA 30349","Atlanta, GA"
349000,4,4,18730.8,"1603 Abner Ter NW, Atlanta, GA 30318","Atlanta, GA"
599900,4,4,812,"5427 Wentworth St, Sandy Springs, GA 30342","Sandy Springs, GA"
450000,2,2,2774,"3324 Peachtree Rd NE #1005, Atlanta, GA 30326","Atlanta, GA"
1150000,4,4,4835,"2979 Sequoyah Dr NW, Atlanta, GA 30327","Atlanta, GA"
310000,2,2,1539,"152 Maribeau Sq NW, Atlanta, GA 30327","Atlanta, GA"
1599000,5,5,17424.0,"3322 Pinestream Rd NW, Atlanta, GA 30327","Atlanta, GA"
700000,3,3,6879,"2537 Cove Cir NE, Brookhaven, GA 30319","Brookhaven, GA"
685000,4,4,28314.0,"1380 Live Oak Ln, Brookhaven, GA 30319","Brookhaven, GA"
350000,3,3,2460,"1553 NW Ezra Church Dr NW, Atlanta, GA 30314","Atlanta, GA"
461900,3,3,8450,"1604 Aeslin Dr NW #137, Atlanta, GA 30318","Atlanta, GA"
479000,2,2,2722,"1107 Riverbend Club Dr SE, Atlanta, GA 30339","Atlanta, GA"
402530,4,4,2722,"3637 Beaconfield Ct SE, Atlanta, GA 30354","Atlanta, GA"
402530,4,4,1238,"3637 Beaconfield Ct SE Unit BELHAVEN BSMT/109, Atlanta, GA 30354","Atlanta, GA"
399000,3,3,3961,"1921 Grandview SE, Atlanta, GA 30316","Atlanta, GA"
525000,3,3,22215.6,"1480 Everhart St, Atlanta, GA 30310","Atlanta, GA"
620000,4,4,1300,"50 Ormond St SW, Atlanta, GA 30315","Atlanta, GA"
299000,3,3,1263,"115 N River Dr Unit A, Sandy Springs, GA 30350","Sandy Springs, GA"
340000,2,2,4309,"1003 Masons Creek Cir #1003, Atlanta, GA 30350","Atlanta, GA"
1300000,4,4,22651.2,"939 Cummings St SE Unit A, Atlanta, GA 30316","Atlanta, GA"
1300000,4,4,1758,"939 Cummings St SE Unit B, Atlanta, GA 30316","Atlanta, GA"
229900,3,3,21780.0,"3635 Leisure Ln, College Park, GA 30349","College Park, GA"
689000,2,2,2407,"175 15th St NE Ph 4, Atlanta, GA 30309","Atlanta, GA"
349000,2,2,1711,"2870 Pharr Court South NW #2105, Atlanta, GA 30305","Atlanta, GA"
495000,6,6,1844,"1400 Bouldercrest Rd SE, Atlanta, GA 30316","Atlanta, GA"
149900,3,3,7230,"263 Whitworth Dr SW, Atlanta, GA 30331","Atlanta, GA"
425000,4,4,1507,"5507 Cascade Hills Loop SW, Atlanta, GA 30331","Atlanta, GA"
238000,3,3,1306,"31 Adair Ave SE, Atlanta, GA 30315","Atlanta, GA"
878845,3,3,1352,"4012 Allegretto Cir, Atlanta, GA 30339","Atlanta, GA"
75000,2,2,1991,"1993 Whitehall Forest Ct SE, Atlanta, GA 30316","Atlanta, GA"
799000,3,3,9583,"460 Wimbledon Rd NE, Atlanta, GA 30324","Atlanta, GA"
675000,4,4,2324,"986 Linam Ave SE, Atlanta, GA 30315","Atlanta, GA"
1150000,2,2,5998,"3630 Peachtree Rd NE #2305, Atlanta, GA 30326","Atlanta, GA"
363040,3,3,1659,"124 Werner Brook Way SW, Atlanta, GA 30354","Atlanta, GA"
1100000,5,5,1941,"99 Daniel Ave SE, Atlanta, GA 30317","Atlanta, GA"
350630,4,4,3212,"126 Werner Brook Way SW, Atlanta, GA 30354","Atlanta, GA"
559900,3,3,8712,"4020 Allegretto Cir, Atlanta, GA 30339","Atlanta, GA"
348570,4,4,1941,"109 Werner Brook Way SW, Atlanta, GA 30354","Atlanta, GA"
350820,4,4,1873,"107 Werner Brook Way, Atlanta, GA 30354","Atlanta, GA"
335000,2,2,1941,"192 Triumph, Atlanta, GA 30327","Atlanta, GA"
449999,2,2,1941,"5434 Peachtree Rd #115, Chamblee, GA 30341","Chamblee, GA"
339900,1,1,1273,"737 Barnett St NE Unit B2, Atlanta, GA 30306","Atlanta, GA"
419000,4,4,1223,"365 SE Sawtell Ave, Atlanta, GA 30315","Atlanta, GA"
385000,3,3,906,"1689 Liberty Pkwy NW, Atlanta, GA 30318","Atlanta, GA"
295000,3,3,2559,"2620 Fox Hall S, Atlanta, GA 30349","Atlanta, GA"
439000,2,2,8712,"375 Highland Ave NE #405, Atlanta, GA 30312","Atlanta, GA"
389000,3,3,1611,"3183 Clairwood Ter, Chamblee, GA 30341","Chamblee, GA"
5250000,6,6,609,"3612 Castlegate Dr NW, Atlanta, GA 30327","Atlanta, GA"
668000,3,3,1820,"1723 Wayland Cir NE, Brookhaven, GA 30319","Brookhaven, GA"
624900,2,2,29620.8,"261 Iswald St SE, Atlanta, GA 30316","Atlanta, GA"
499900,3,3,1478,"3959 Allegretto Cir, Atlanta, GA 30339","Atlanta, GA"
740000,3,3,1481,"5870 Westin Rd, Atlanta, GA 30328","Atlanta, GA"
415000,4,4,1500,"1213 Druid Knoll Dr NE, Brookhaven, GA 30319","Brookhaven, GA"
304600,3,3,13068.0,"1769 Timothy Dr SW, Atlanta, GA 30311","Atlanta, GA"
569900,2,2,9783,"3338 Peachtree Rd NE #3302, Atlanta, GA 30326","Atlanta, GA"
551900,3,3,1.04,"1698 Hosea L Williams Dr NE, Atlanta, GA 30317","Atlanta, GA"
343580,3,3,1275,"105 Werner Brook Way SW, Atlanta, GA 30354","Atlanta, GA"
889000,4,4,8712,"707 Delmar Ave SE, Atlanta, GA 30312","Atlanta, GA"
795000,4,4,1312,"2851 Hosea L Williams Dr SE, Atlanta, GA 30317","Atlanta, GA"
325000,2,2,3354,"55 Delmont Dr NE Unit C4, Atlanta, GA 30305","Atlanta, GA"
275000,2,2,1614,"905 Ambient Way SW, Atlanta, GA 30331","Atlanta, GA"
1450000,5,5,871,"1650 Homestead Ave, Atlanta, GA 30306","Atlanta, GA"
925000,1,1,2285,"45 Ivan Allen Jr Blvd NW #2602, Atlanta, GA 30308","Atlanta, GA"
1250000,5,5,2376,"408 E Wesley Rd NE, Atlanta, GA 30305","Atlanta, GA"
4500000,4,4,1507,"4332 Davidson Ave NE, Atlanta, GA 30319","Atlanta, GA"
275000,3,3,13068.0,"6110 Rockaway Rd, Atlanta, GA 30349","Atlanta, GA"
211000,3,3,1273,"3687 Venus Pl NW, Atlanta, GA 30331","Atlanta, GA"
2200000,4,4,1701,"4408 Brookview Dr SE, Atlanta, GA 30339","Atlanta, GA"
2255000,3,3,8712,"40 12th St NE #1903, Atlanta, GA 30309","Atlanta, GA"
197000,3,3,1941,"430 Argus Cir NW, Atlanta, GA 30331","Atlanta, GA"
659999,3,3,2294,"1029 Donald Lee Pkwy NW #10, Atlanta, GA 30318","Atlanta, GA"
425000,3,3,1645,"2792 Horse Shoe Dr SE, Atlanta, GA 30316","Atlanta, GA"
235000,1,1,13068.0,"3655 Habersham Rd NE #102, Atlanta, GA 30305","Atlanta, GA"
399000,2,2,696,"5 Walnut Hill Pl NW, Atlanta, GA 30318","Atlanta, GA"
220000,5,5,1320,"4718 Greenbriar Trl SW, Atlanta, GA 30331","Atlanta, GA"
275000,2,2,1319,"24318 Plantation Dr NE, Atlanta, GA 30324","Atlanta, GA"
1195000,6,6,960,"720 Flat Shoals Ave SE, Atlanta, GA 30316","Atlanta, GA"
265000,2,2,10454.4,"1209 Gettysburg Pl, Atlanta, GA 30350","Atlanta, GA"
1325000,5,5,1224,"10 Moreland Ave NE Unit B, Atlanta, GA 30307","Atlanta, GA"
220000,3,3,3100,"15 Harlan Rd SW, Atlanta, GA 30311","Atlanta, GA"
260000,3,3,34848.0,"389 Harlan Rd SW, Atlanta, GA 30311","Atlanta, GA"
350000,2,2,1100,"821 Ralph Mcgill Blvd NE #3303, Atlanta, GA 30306","Atlanta, GA"
730000,4,4,2713,"191 3rd Ave SE, Atlanta, GA 30317","Atlanta, GA"
820000,1,1,9060,"3630 Peachtree Rd NE #1901, Atlanta, GA 30326","Atlanta, GA"
274900,2,2,1184,"741 Frederica St NE #25, Atlanta, GA 30306","Atlanta, GA"
225000,1,1,13068.0,"57 Forsyth St NW Unit 3F, Atlanta, GA 30303","Atlanta, GA"
425000,2,2,1344,"791 Wylie St SE #602, Atlanta, GA 30316","Atlanta, GA"
280000,4,4,16988.4,"1993 St John Ct, Atlanta, GA 30349","Atlanta, GA"
1325000,5,5,1077,"10 Moreland Ave NE Unit A, Atlanta, GA 30307","Atlanta, GA"
845000,4,4,2064,"6759 Encore Blvd, Atlanta, GA 30328","Atlanta, GA"
170000,0,0,8712,"1280 W Peachtree St NW #1514, Atlanta, GA 30309","Atlanta, GA"
1950000,4,4,1316,"819 Glendale Ter NE, Atlanta, GA 30308","Atlanta, GA"
489000,2,2,696,"4472 Dalston Dr NE, Atlanta, GA 30342","Atlanta, GA"
325000,3,3,949,"182 Triumph Dr NW, Atlanta, GA 30327","Atlanta, GA"
589000,3,3,1215,"767 Cady Way #767, Atlanta, GA 30312","Atlanta, GA"
265000,3,3,1927,"6000 Nile Ct, Atlanta, GA 30349","Atlanta, GA"
399000,5,5,2713,"3959 Margaux Dr, South Fulton, GA 30349","South Fulton, GA"
415000,3,3,9060,"2471 Crestview Ave, Decatur, GA 30032","Decatur, GA"
299900,1,1,2776,"943 Peachtree St NE #1109, Atlanta, GA 30309","Atlanta, GA"
450000,3,3,958,"512 Langhorn St SW, Atlanta, GA 30310","Atlanta, GA"
375000,3,3,457,"3036 Horse Shoe Dr, Atlanta, GA 30316","Atlanta, GA"
490000,3,3,5005,"2004 Main St NW, Atlanta, GA 30318","Atlanta, GA"
250000,3,3,7501,"4664 Butner Rd, South Fulton, GA 30349","South Fulton, GA"
899000,4,4,1162,"3475 Roxboro Rd NE #2, Atlanta, GA 30326","Atlanta, GA"
359900,3,3,1089,"8 Gould St SE, Atlanta, GA 30315","Atlanta, GA"
1100000,3,3,1420,"3997 Stephens Mill Run, Atlanta, GA 30342","Atlanta, GA"
1650000,6,6,2073,"1935 Ardmore Rd NW, Atlanta, GA 30309","Atlanta, GA"
2150000,5,5,2003,"1101 Fuller Rd NE, Brookhaven, GA 30319","Brookhaven, GA"
415000,4,4,1938,"3635 SE Beaconfield Ct SE, Atlanta, GA 30354","Atlanta, GA"
249900,1,1,30492.0,"242 Twelfth St NE #8, Atlanta, GA 30309","Atlanta, GA"
680000,4,4,2509,"2550 Sibley #2550, Atlanta, GA 30324","Atlanta, GA"
475000,4,4,1001,"3987 Mcdaniel St, Chamblee, GA 30341","Chamblee, GA"
650000,5,5,1625,"1935 Dresden Dr NE, Brookhaven, GA 30319","Brookhaven, GA"
309900,3,3,17424.0,"2113 Mulberry St, East Point, GA 30344","East Point, GA"
599000,2,2,2304,"775 Juniper St NE #511, Atlanta, GA 30308","Atlanta, GA"
384900,3,3,13068.0,"1380 Liberty Pkwy NW, Atlanta, GA 30318","Atlanta, GA"
375000,2,2,1252,"98 Mount Vernon Cir #98, Atlanta, GA 30338","Atlanta, GA"
360000,4,4,14810.4,"410 Utoy Cir SW, Atlanta, GA 30331","Atlanta, GA"
149900,3,3,1282,"5633 Westhill Cir, South Fulton, GA 30349","South Fulton, GA"
560000,3,3,1326,"1939 Forest Green Dr, Atlanta, GA 30329","Atlanta, GA"
415000,4,4,1366,"3635 SE Beaconfield Ct SE Unit GALEN/LOT 11-, Atlanta, GA 30354","Atlanta, GA"
435000,2,2,2500,"1130 Piedmont Ave NE #708, Atlanta, GA 30309","Atlanta, GA"
294000,3,3,9957,"205 Enon Ct SW, Atlanta, GA 30331","Atlanta, GA"
220000,1,1,1080,"436 Mcgill Pl NE, Atlanta, GA 30312","Atlanta, GA"
511000,3,3,13503.6,"1184 Vista Trl NE, Atlanta, GA 30324","Atlanta, GA"
900000,4,4,1455,"1056 Fairway Ests NE, Brookhaven, GA 30319","Brookhaven, GA"
1775000,5,5,13068.0,"1075 Hunters Brook Ct, Brookhaven, GA 30319","Brookhaven, GA"
315000,2,2,9583,"691 Penn Ave NE #6, Atlanta, GA 30308","Atlanta, GA"
950000,4,4,1015,"329 Georgia Ave SE, Atlanta, GA 30312","Atlanta, GA"
295000,1,1,2469,"3300 Windy Ridge Pkwy SE #1419, Atlanta, GA 30339","Atlanta, GA"
269900,1,1,16117.2,"1072 Piedmont Ave NE #105, Atlanta, GA 30309","Atlanta, GA"
269999,2,2,813,"2479 Peachtree Rd NE #715, Atlanta, GA 30305","Atlanta, GA"
289900,2,2,2050,"1150 Collier Rd NW Unit 10B, Atlanta, GA 30318","Atlanta, GA"
349000,6,6,13068.0,"3401 Lake Valley Rd, Atlanta, GA 30331","Atlanta, GA"
1250000,4,4,3425,"644 Berne St SE, Atlanta, GA 30312","Atlanta, GA"
315000,2,2,8712,"384 Ralph Mcgill Blvd NE #204, Atlanta, GA 30312","Atlanta, GA"
625000,4,4,7041,"3283 Balmoral Dr, Atlanta, GA 30341","Atlanta, GA"
495000,1,1,17859.6,"3325 Piedmont Rd #2203, Atlanta, GA 30305","Atlanta, GA"
1225000,4,4,995,"361 Redland Rd NW, Atlanta, GA 30309","Atlanta, GA"
479000,3,3,1100,"691 Coligny Ct, Atlanta, GA 30350","Atlanta, GA"
695000,3,3,2238,"1206 Oglethorpe Ave NE, Atlanta, GA 30319","Atlanta, GA"
795000,3,3,5575,"4616 Dalmer Rd, Atlanta, GA 30342","Atlanta, GA"
1400000,6,6,776,"2827 Payton Oaks Dr NE, Atlanta, GA 30345","Atlanta, GA"
599900,2,2,595,"884 Edgewood Ave NE, Atlanta, GA 30307","Atlanta, GA"
349900,2,2,1062,"1409 Highland Bluff Dr SE, Atlanta, GA 30339","Atlanta, GA"
1600000,4,4,1522,"1454 Piedmont Ave NE, Atlanta, GA 30309","Atlanta, GA"
130000,4,4,24393.6,"3565 Collier, Atlanta, GA 30331","Atlanta, GA"
409900,5,5,2566,"5754 N Castlegate Dr, Atlanta, GA 30349","Atlanta, GA"
412000,4,4,1700,"4045 Waits Ave SW, Atlanta, GA 30331","Atlanta, GA"
925000,5,5,7501,"509 Peeples St SW, Atlanta, GA 30310","Atlanta, GA"
430000,2,2,3854,"2030 Main St NW #205, Atlanta, GA 30318","Atlanta, GA"
489990,4,4,10890.0,"4021 Riverchess Ln SW #140, Atlanta, GA 30331","Atlanta, GA"
475000,2,2,1844,"976 Boulevard SE, Atlanta, GA 30312","Atlanta, GA"
169900,3,3,4356,"912 Fairburn Rd NW, Atlanta, GA 30331","Atlanta, GA"
680000,4,4,2506,"2550 Sibley Dr NE, Atlanta, GA 30324","Atlanta, GA"
489990,4,4,18295.2,"4021 Riverchess Ln SW, Atlanta, GA 30331","Atlanta, GA"
360000,3,3,1354,"1302 Masons Creek Cir, Atlanta, GA 30350","Atlanta, GA"
350000,1,1,5179,"747 Ralph Mcgill Blvd NE #303, Atlanta, GA 30312","Atlanta, GA"
1680000,3,3,1000,"3630 NE Peachtree NE #2204, Atlanta, GA 30326","Atlanta, GA"
439000,3,3,23522.4,"3752 Chattahoochee Summit Dr SE #21, Atlanta, GA 30339","Atlanta, GA"
799900,4,4,2509,"90 Whitefoord Ave NE Unit A, Atlanta, GA 30307","Atlanta, GA"
399000,4,4,1001,"785 Cascade Knolls Dr SW, Atlanta, GA 30331","Atlanta, GA"
359000,2,2,2506,"1642 Braeburn Dr SE, Atlanta, GA 30316","Atlanta, GA"
534900,3,3,18295.2,"3014 SE Vinings Ferry Dr SE, Atlanta, GA 30339","Atlanta, GA"
659000,5,5,1600,"625 Ninas Trce SW, Atlanta, GA 30331","Atlanta, GA"
549900,5,5,1598,"5617 Casa Blanca Ln, Atlanta, GA 30331","Atlanta, GA"
850000,4,4,818,"607 Gaskill St SE, Atlanta, GA 30316","Atlanta, GA"
750000,4,4,2214,"7550 Chaparral Dr, Atlanta, GA 30350","Atlanta, GA"
2850000,5,5,1792,"3092 Verdun Dr, Atlanta, GA 30305","Atlanta, GA"
1285000,4,4,871,"1489 Lanier Pl NE, Atlanta, GA 30306","Atlanta, GA"
1800000,2,2,2062,"270 17th St NW #4608, Atlanta, GA 30363","Atlanta, GA"
280000,2,2,4356,"532 Granite Ridge Pl, Atlanta, GA 30350","Atlanta, GA"
775000,5,5,18295.2,"1233 W Nancy Creek Dr NE, Brookhaven, GA 30319","Brookhaven, GA"
525000,3,3,967,"350 Hooper St SE, Atlanta, GA 30317","Atlanta, GA"
279000,4,4,8712,"2311 Hackamore Dr, Atlanta, GA 30349","Atlanta, GA"
360000,3,3,2758,"503 Masons Creek Cir, Atlanta, GA 30350","Atlanta, GA"
389900,3,3,4246,"1295 Elizabeth Ave SW, Atlanta, GA 30310","Atlanta, GA"
325000,4,4,17859.6,"2528 Dale Creek Dr NW, Atlanta, GA 30318","Atlanta, GA"
400000,3,3,3170,"7031 Kingswood Run Dr, Atlanta, GA 30340","Atlanta, GA"
250000,3,3,14374.8,"3115 Mcmurray Dr, Atlanta, GA 30311","Atlanta, GA"
2395000,5,5,3275,"1626 Clifton #D Ter NE, Atlanta, GA 30307","Atlanta, GA"
950000,4,4,1.02,"2423 Hazelwood Dr NE, Atlanta, GA 30345","Atlanta, GA"
285000,1,1,4500,"1028 NE Saint Charles Unit 1028-6, Atlanta, GA 30306","Atlanta, GA"
269000,3,3,22215.6,"6851 Roswelll Rd Unit N-18, Sandy Springs, GA 30328","Sandy Springs, GA"
285000,1,1,2856,"1028 Saint Charles Ave NE Unit 1028-6, Atlanta, GA 30306","Atlanta, GA"
344950,3,3,1540,"4340 Carroll Ave SW, Atlanta, GA 30331","Atlanta, GA"
349900,1,1,32234.4,"542 Ralph Mcgill Blvd NE #7, Atlanta, GA 30312","Atlanta, GA"
724900,3,3,722,"88 Rogers St, Atlanta, GA 30317","Atlanta, GA"
549000,4,4,2122,"2353 Henderson Mill Ct NE, Atlanta, GA 30345","Atlanta, GA"
295000,1,1,1306,"275 13th St NE #1110, Atlanta, GA 30309","Atlanta, GA"
278000,3,3,2600,"5235 Koweta Rd, South Fulton, GA 30349","South Fulton, GA"
295000,3,3,21780.0,"3465 Dale Ln SW, Atlanta, GA 30331","Atlanta, GA"
269000,2,2,680,"1416 N Crossing Dr NE, Atlanta, GA 30329","Atlanta, GA"
899900,3,3,2016,"1165 Reeder Cir NE, Atlanta, GA 30306","Atlanta, GA"
250000,3,3,1.21,"2348 Bigwood Trl, South Fulton, GA 30349","South Fulton, GA"
2879900,6,6,2604,"240 Trimble Crest Dr, Atlanta, GA 30342","Atlanta, GA"
268500,3,3,16117.2,"6570 Kimberly Mill Rd, Atlanta, GA 30349","Atlanta, GA"
650000,3,3,1251,"1431 Meridian St SE, Atlanta, GA 30317","Atlanta, GA"
335000,3,3,1514,"2006 Lisbon Dr SW, Atlanta, GA 30310","Atlanta, GA"
1175000,5,5,9827,"1054 Robin Ln NE, Atlanta, GA 30306","Atlanta, GA"
1039000,3,3,1856,"420 Lakeshore Dr NE, Atlanta, GA 30307","Atlanta, GA"
425000,2,2,1742,"3235 Roswell Rd NE #405, Atlanta, GA 30305","Atlanta, GA"
429000,2,2,5739,"275 13th St NE #208, Atlanta, GA 30309","Atlanta, GA"
825000,3,3,20037.6,"1421 Noel Dr NE, Brookhaven, GA 30319","Brookhaven, GA"
725000,3,3,1470,"6755 Cadence Blvd, Sandy Springs, GA 30328","Sandy Springs, GA"
650000,3,3,13503.6,"961 Rittenhouse Way, Atlanta, GA 30315","Atlanta, GA"
254000,3,3,1792,"5415 Orly Ter, South Fulton, GA 30349","South Fulton, GA"
155000,3,3,8712,"981 Stonewall Dr SE, Atlanta, GA 30315","Atlanta, GA"
400000,1,1,1281,"376 Nelson St SW Unit F1, Atlanta, GA 30313","Atlanta, GA"
275000,3,3,15681.6,"1493 Isleworth Cir, Atlanta, GA 30349","Atlanta, GA"
410000,2,2,3447,"50 Biscayne Dr NW #1110, Atlanta, GA 30309","Atlanta, GA"
400000,4,4,2850,"4073 Trimrose Ct, Atlanta, GA 30349","Atlanta, GA"
