price,rooms,address,city
5644,2,"101 N Meridian Ave, Tampa, FL 33602","Tampa, FL"
5644,3,"101 N Meridian Ave, Tampa, FL 33602","Tampa, FL"
1705,0,"7970 Tampa Palms Blvd, Tampa, FL 33647","Tampa, FL"
2245,1,"7970 Tampa Palms Blvd, Tampa, FL 33647","Tampa, FL"
2245,2,"7970 Tampa Palms Blvd, Tampa, FL 33647","Tampa, FL"
5212,3,"3421 W Arch St, Tampa, FL 33607","Tampa, FL"
1911,0,"160 W Tyler St, Tampa, FL 33602","Tampa, FL"
4750,1,"160 W Tyler St, Tampa, FL 33602","Tampa, FL"
4750,2,"160 W Tyler St, Tampa, FL 33602","Tampa, FL"
4750,3,"160 W Tyler St, Tampa, FL 33602","Tampa, FL"
1495,0,"18002 Richmond Pl Dr, Tampa, FL 33647","Tampa, FL"
2815,1,"18002 Richmond Pl Dr, Tampa, FL 33647","Tampa, FL"
2815,2,"18002 Richmond Pl Dr, Tampa, FL 33647","Tampa, FL"
2815,3,"18002 Richmond Pl Dr, Tampa, FL 33647","Tampa, FL"
2815,4,"18002 Richmond Pl Dr, Tampa, FL 33647","Tampa, FL"
1650,0,"611 S Magnolia Ave, Tampa, FL 33606","Tampa, FL"
2995,1,"611 S Magnolia Ave, Tampa, FL 33606","Tampa, FL"
2995,2,"611 S Magnolia Ave, Tampa, FL 33606","Tampa, FL"
1960,0,"4950 W Prescott St, Tampa, FL 33616","Tampa, FL"
3435,1,"4950 W Prescott St, Tampa, FL 33616","Tampa, FL"
3435,2,"4950 W Prescott St, Tampa, FL 33616","Tampa, FL"
3435,3,"4950 W Prescott St, Tampa, FL 33616","Tampa, FL"
1648,0,"2409 E 2nd Ave, Ybor City, FL 33605","Ybor City, FL"
3125,1,"2409 E 2nd Ave, Ybor City, FL 33605","Ybor City, FL"
3125,2,"2409 E 2nd Ave, Ybor City, FL 33605","Ybor City, FL"
3125,3,"2409 E 2nd Ave, Ybor City, FL 33605","Ybor City, FL"
1699,0,"15081 Cypress Cay Blvd, Lutz, FL 33559","Lutz, FL"
3299,1,"15081 Cypress Cay Blvd, Lutz, FL 33559","Lutz, FL"
3299,2,"15081 Cypress Cay Blvd, Lutz, FL 33559","Lutz, FL"
3299,3,"15081 Cypress Cay Blvd, Lutz, FL 33559","Lutz, FL"
1733,2,"11301 N 53rd St, Temple Terrace, FL 33617","Temple Terrace, FL"
1788,2,"11301 N 53rd St, Temple Terrace, FL 33617","Temple Terrace, FL"
1641,0,"14854 Alcorine Pl, Lutz, FL 33559","Lutz, FL"
2511,1,"14854 Alcorine Pl, Lutz, FL 33559","Lutz, FL"
2511,2,"14854 Alcorine Pl, Lutz, FL 33559","Lutz, FL"
1665,0,"14976 Osprey Nest Loop, Lutz, FL 33559","Lutz, FL"
2755,1,"14976 Osprey Nest Loop, Lutz, FL 33559","Lutz, FL"
2755,2,"14976 Osprey Nest Loop, Lutz, FL 33559","Lutz, FL"
2755,3,"14976 Osprey Nest Loop, Lutz, FL 33559","Lutz, FL"
1370,0,"4949 Marbrisa Dr, Tampa, FL 33624","Tampa, FL"
2050,1,"4949 Marbrisa Dr, Tampa, FL 33624","Tampa, FL"
2050,2,"4949 Marbrisa Dr, Tampa, FL 33624","Tampa, FL"
1615,0,"1820 Crosstown Club Pl, Tampa, FL 33619","Tampa, FL"
2415,1,"1820 Crosstown Club Pl, Tampa, FL 33619","Tampa, FL"
2415,2,"1820 Crosstown Club Pl, Tampa, FL 33619","Tampa, FL"
2415,3,"1820 Crosstown Club Pl, Tampa, FL 33619","Tampa, FL"
1369,0,"11500 Summit West Blvd, Tampa, FL 33617","Tampa, FL"
1998,1,"11500 Summit West Blvd, Tampa, FL 33617","Tampa, FL"
1998,2,"11500 Summit West Blvd, Tampa, FL 33617","Tampa, FL"
1998,3,"11500 Summit West Blvd, Tampa, FL 33617","Tampa, FL"
1999,0,"4310 W Spruce St, Tampa, FL 33607","Tampa, FL"
4688,1,"4310 W Spruce St, Tampa, FL 33607","Tampa, FL"
4688,2,"4310 W Spruce St, Tampa, FL 33607","Tampa, FL"
4688,3,"4310 W Spruce St, Tampa, FL 33607","Tampa, FL"
1511,0,"1702 W Cleveland St, Tampa, FL 33606","Tampa, FL"
4276,1,"1702 W Cleveland St, Tampa, FL 33606","Tampa, FL"
4276,2,"1702 W Cleveland St, Tampa, FL 33606","Tampa, FL"
4276,3,"1702 W Cleveland St, Tampa, FL 33606","Tampa, FL"
1763,0,"112 N 12th St, Tampa, FL 33602","Tampa, FL"
6289,1,"112 N 12th St, Tampa, FL 33602","Tampa, FL"
6289,2,"112 N 12th St, Tampa, FL 33602","Tampa, FL"
6289,3,"112 N 12th St, Tampa, FL 33602","Tampa, FL"
1250,0,"14555 Bruce B Downs Blvd, Tampa, FL 33613","Tampa, FL"
1740,1,"14555 Bruce B Downs Blvd, Tampa, FL 33613","Tampa, FL"
1740,2,"14555 Bruce B Downs Blvd, Tampa, FL 33613","Tampa, FL"
1875,0,"12780 Olive Jones Rd, Tampa, FL 33625","Tampa, FL"
2666,1,"12780 Olive Jones Rd, Tampa, FL 33625","Tampa, FL"
2666,2,"12780 Olive Jones Rd, Tampa, FL 33625","Tampa, FL"
2666,3,"12780 Olive Jones Rd, Tampa, FL 33625","Tampa, FL"
809,0,"5610 Graduate Cir, Tampa, FL 33617","Tampa, FL"
889,1,"5610 Graduate Cir, Tampa, FL 33617","Tampa, FL"
889,2,"5610 Graduate Cir, Tampa, FL 33617","Tampa, FL"
889,3,"5610 Graduate Cir, Tampa, FL 33617","Tampa, FL"
889,4,"5610 Graduate Cir, Tampa, FL 33617","Tampa, FL"
1502,0,"6301 S Westshore Blvd, Tampa, FL 33616","Tampa, FL"
3058,1,"6301 S Westshore Blvd, Tampa, FL 33616","Tampa, FL"
3058,2,"6301 S Westshore Blvd, Tampa, FL 33616","Tampa, FL"
1008,0,"6400 Markstown Dr, Tampa, FL 33617","Tampa, FL"
1967,1,"6400 Markstown Dr, Tampa, FL 33617","Tampa, FL"
1967,2,"6400 Markstown Dr, Tampa, FL 33617","Tampa, FL"
1500,0,"6423 N Armenia Ave, Tampa, FL 33604","Tampa, FL"
1835,1,"6423 N Armenia Ave, Tampa, FL 33604","Tampa, FL"
1835,2,"6423 N Armenia Ave, Tampa, FL 33604","Tampa, FL"
1515,0,"16616 Palm Royal Dr, Tampa, FL 33647","Tampa, FL"
2995,1,"16616 Palm Royal Dr, Tampa, FL 33647","Tampa, FL"
2995,2,"16616 Palm Royal Dr, Tampa, FL 33647","Tampa, FL"
2995,3,"16616 Palm Royal Dr, Tampa, FL 33647","Tampa, FL"
2995,4,"16616 Palm Royal Dr, Tampa, FL 33647","Tampa, FL"
1809,0,"14201 Cyber Pl, Tampa, FL 33613","Tampa, FL"
2659,1,"14201 Cyber Pl, Tampa, FL 33613","Tampa, FL"
2659,2,"14201 Cyber Pl, Tampa, FL 33613","Tampa, FL"
2659,3,"14201 Cyber Pl, Tampa, FL 33613","Tampa, FL"
1200,0,"6901 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1800,1,"6901 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1800,2,"6901 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1420,0,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
2080,1,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
2080,2,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
2080,3,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
820,0,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1730,1,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1730,2,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1730,3,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1509,0,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
2272,1,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
2272,2,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
2272,3,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
1024,0,"1970 W Old Magee Trl, Tucson, AZ 85704","Tucson, AZ"
1810,1,"1970 W Old Magee Trl, Tucson, AZ 85704","Tucson, AZ"
1810,2,"1970 W Old Magee Trl, Tucson, AZ 85704","Tucson, AZ"
689,0,"919 N Stone Ave, Tucson, AZ 85705","Tucson, AZ"
1299,1,"919 N Stone Ave, Tucson, AZ 85705","Tucson, AZ"
1299,2,"919 N Stone Ave, Tucson, AZ 85705","Tucson, AZ"
1099,0,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,1,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,2,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,3,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,4,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1225,0,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
2950,1,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
2950,2,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
2950,3,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
850,0,"6821 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1250,1,"6821 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1250,2,"6821 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
759,0,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1299,1,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1299,2,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1299,3,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1509,0,"3510 N Craycroft Rd, Tucson, AZ 85718","Tucson, AZ"
4596,1,"3510 N Craycroft Rd, Tucson, AZ 85718","Tucson, AZ"
4596,2,"3510 N Craycroft Rd, Tucson, AZ 85718","Tucson, AZ"
1527,0,"7430 N Silverbell Rd, Tucson, AZ 85743","Tucson, AZ"
1890,1,"7430 N Silverbell Rd, Tucson, AZ 85743","Tucson, AZ"
1890,2,"7430 N Silverbell Rd, Tucson, AZ 85743","Tucson, AZ"
999,0,"475 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
1650,1,"475 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
1950,0,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
2350,1,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
2350,2,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
2350,3,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
1784,3,"4267 N 4th Ave, Tucson, AZ 85705","Tucson, AZ"
2149,3,"4267 N 4th Ave, Tucson, AZ 85705","Tucson, AZ"
1410,0,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
2125,1,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
2125,2,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
2125,3,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
1210,0,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,1,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,2,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,3,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,4,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,5,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
899,0,"8550 E Speedway, Tucson, AZ 85710","Tucson, AZ"
1325,1,"8550 E Speedway, Tucson, AZ 85710","Tucson, AZ"
1325,2,"8550 E Speedway, Tucson, AZ 85710","Tucson, AZ"
739,0,"5755 E River Rd, Tucson, AZ 85750","Tucson, AZ"
1906,1,"5755 E River Rd, Tucson, AZ 85750","Tucson, AZ"
1906,2,"5755 E River Rd, Tucson, AZ 85750","Tucson, AZ"
1050,0,"850 E Wetmore Rd, Tucson, AZ 85719","Tucson, AZ"
1745,1,"850 E Wetmore Rd, Tucson, AZ 85719","Tucson, AZ"
1745,2,"850 E Wetmore Rd, Tucson, AZ 85719","Tucson, AZ"
1745,3,"850 E Wetmore Rd, Tucson, AZ 85719","Tucson, AZ"
1745,4,"850 E Wetmore Rd, Tucson, AZ 85719","Tucson, AZ"
1299,0,"2162 W Speedway Blvd, Tucson, AZ 85745","Tucson, AZ"
1669,1,"2162 W Speedway Blvd, Tucson, AZ 85745","Tucson, AZ"
1669,2,"2162 W Speedway Blvd, Tucson, AZ 85745","Tucson, AZ"
1669,3,"2162 W Speedway Blvd, Tucson, AZ 85745","Tucson, AZ"
1669,4,"2162 W Speedway Blvd, Tucson, AZ 85745","Tucson, AZ"
1299,0,"1020 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2224,1,"1020 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2224,2,"1020 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2224,3,"1020 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2224,4,"1020 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2224,5,"1020 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
1518,0,"1301 W Lambert Ln, Tucson, AZ 85737","Tucson, AZ"
2275,1,"1301 W Lambert Ln, Tucson, AZ 85737","Tucson, AZ"
2275,2,"1301 W Lambert Ln, Tucson, AZ 85737","Tucson, AZ"
2275,3,"1301 W Lambert Ln, Tucson, AZ 85737","Tucson, AZ"
1242,0,"3220 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
3137,1,"3220 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
3137,2,"3220 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
3137,3,"3220 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
1199,0,"4415 E Grant Rd, Tucson, AZ 85712","Tucson, AZ"
1755,1,"4415 E Grant Rd, Tucson, AZ 85712","Tucson, AZ"
1755,2,"4415 E Grant Rd, Tucson, AZ 85712","Tucson, AZ"
1755,3,"4415 E Grant Rd, Tucson, AZ 85712","Tucson, AZ"
1375,0,"3300 N Paseo De Los Rios, Tucson, AZ 85712","Tucson, AZ"
1620,1,"3300 N Paseo De Los Rios, Tucson, AZ 85712","Tucson, AZ"
1620,2,"3300 N Paseo De Los Rios, Tucson, AZ 85712","Tucson, AZ"
1247,0,"8250 E Golf Links Rd, Tucson, AZ 85730","Tucson, AZ"
2379,1,"8250 E Golf Links Rd, Tucson, AZ 85730","Tucson, AZ"
2379,2,"8250 E Golf Links Rd, Tucson, AZ 85730","Tucson, AZ"
2379,3,"8250 E Golf Links Rd, Tucson, AZ 85730","Tucson, AZ"
1030,0,"2255 W Orange Grove Rd, Tucson, AZ 85741","Tucson, AZ"
1490,1,"2255 W Orange Grove Rd, Tucson, AZ 85741","Tucson, AZ"
1490,2,"2255 W Orange Grove Rd, Tucson, AZ 85741","Tucson, AZ"
1490,3,"2255 W Orange Grove Rd, Tucson, AZ 85741","Tucson, AZ"
1164,0,"5400 E Williams Blvd, Tucson, AZ 85711","Tucson, AZ"
1819,1,"5400 E Williams Blvd, Tucson, AZ 85711","Tucson, AZ"
1819,2,"5400 E Williams Blvd, Tucson, AZ 85711","Tucson, AZ"
1819,3,"5400 E Williams Blvd, Tucson, AZ 85711","Tucson, AZ"
1395,0,"9225 E Tanque Verde Dr, Tucson, AZ 85749","Tucson, AZ"
1595,1,"9225 E Tanque Verde Dr, Tucson, AZ 85749","Tucson, AZ"
1595,2,"9225 E Tanque Verde Dr, Tucson, AZ 85749","Tucson, AZ"
1595,3,"9225 E Tanque Verde Dr, Tucson, AZ 85749","Tucson, AZ"
869,0,"1345 S Kolb Rd, Tucson, AZ 85710","Tucson, AZ"
1549,1,"1345 S Kolb Rd, Tucson, AZ 85710","Tucson, AZ"
1549,2,"1345 S Kolb Rd, Tucson, AZ 85710","Tucson, AZ"
1549,3,"1345 S Kolb Rd, Tucson, AZ 85710","Tucson, AZ"
803,0,"2800 S Mission Rd, Tucson, AZ 85713","Tucson, AZ"
1680,1,"2800 S Mission Rd, Tucson, AZ 85713","Tucson, AZ"
1680,2,"2800 S Mission Rd, Tucson, AZ 85713","Tucson, AZ"
1680,3,"2800 S Mission Rd, Tucson, AZ 85713","Tucson, AZ"
1338,0,"4701 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
2980,1,"4701 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
2980,2,"4701 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
2980,3,"4701 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
1256,0,"3980 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
2324,1,"3980 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
2324,2,"3980 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
2324,3,"3980 W Linda Vista Blvd, Tucson, AZ 85742","Tucson, AZ"
1323,0,"4880 N Sabino Canyon Rd, Tucson, AZ 85750","Tucson, AZ"
1856,1,"4880 N Sabino Canyon Rd, Tucson, AZ 85750","Tucson, AZ"
1856,2,"4880 N Sabino Canyon Rd, Tucson, AZ 85750","Tucson, AZ"
1856,3,"4880 N Sabino Canyon Rd, Tucson, AZ 85750","Tucson, AZ"
1115,0,"4545 N Via Entrada Via, Tucson, AZ 85718","Tucson, AZ"
1839,1,"4545 N Via Entrada Via, Tucson, AZ 85718","Tucson, AZ"
1839,2,"4545 N Via Entrada Via, Tucson, AZ 85718","Tucson, AZ"
1839,3,"4545 N Via Entrada Via, Tucson, AZ 85718","Tucson, AZ"
865,0,"3350 W Valencia Rd, Tucson, AZ 85746","Tucson, AZ"
1399,1,"3350 W Valencia Rd, Tucson, AZ 85746","Tucson, AZ"
1399,2,"3350 W Valencia Rd, Tucson, AZ 85746","Tucson, AZ"
758,0,"4250 E 29th St, Tucson, AZ 85711","Tucson, AZ"
885,1,"4250 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1374,0,"5100 N La Canada Dr, Tucson, AZ 85704","Tucson, AZ"
1581,1,"5100 N La Canada Dr, Tucson, AZ 85704","Tucson, AZ"
1581,2,"5100 N La Canada Dr, Tucson, AZ 85704","Tucson, AZ"
1085,0,"3201-3225 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
1570,1,"3201-3225 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
1570,2,"3201-3225 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
1570,3,"3201-3225 W Ina Rd, Tucson, AZ 85741","Tucson, AZ"
1200,0,"6901 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1800,1,"6901 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1800,2,"6901 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1420,0,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
2080,1,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
2080,2,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
2080,3,"10950 N LaCanada Dr, Tucson, AZ 85737","Tucson, AZ"
820,0,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1730,1,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1730,2,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1730,3,"3535 N 1st Ave, Tucson, AZ 85719","Tucson, AZ"
1509,0,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
2272,1,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
2272,2,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
2272,3,"7990 E Snyder Rd, Tucson, AZ 85750","Tucson, AZ"
1024,0,"1970 W Old Magee Trl, Tucson, AZ 85704","Tucson, AZ"
1810,1,"1970 W Old Magee Trl, Tucson, AZ 85704","Tucson, AZ"
1810,2,"1970 W Old Magee Trl, Tucson, AZ 85704","Tucson, AZ"
689,0,"919 N Stone Ave, Tucson, AZ 85705","Tucson, AZ"
1299,1,"919 N Stone Ave, Tucson, AZ 85705","Tucson, AZ"
1299,2,"919 N Stone Ave, Tucson, AZ 85705","Tucson, AZ"
1099,0,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,1,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,2,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,3,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1720,4,"2800 W Broadway Blvd, Tucson, AZ 85745","Tucson, AZ"
1225,0,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
2950,1,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
2950,2,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
2950,3,"350 E Congress St, Tucson, AZ 85701","Tucson, AZ"
850,0,"6821 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1250,1,"6821 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
1250,2,"6821 E Broadway Blvd, Tucson, AZ 85710","Tucson, AZ"
759,0,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1299,1,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1299,2,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1299,3,"4880 E 29th St, Tucson, AZ 85711","Tucson, AZ"
1509,0,"3510 N Craycroft Rd, Tucson, AZ 85718","Tucson, AZ"
4596,1,"3510 N Craycroft Rd, Tucson, AZ 85718","Tucson, AZ"
4596,2,"3510 N Craycroft Rd, Tucson, AZ 85718","Tucson, AZ"
1527,0,"7430 N Silverbell Rd, Tucson, AZ 85743","Tucson, AZ"
1890,1,"7430 N Silverbell Rd, Tucson, AZ 85743","Tucson, AZ"
1890,2,"7430 N Silverbell Rd, Tucson, AZ 85743","Tucson, AZ"
999,0,"475 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
1650,1,"475 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
1950,0,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
2350,1,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
2350,2,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
2350,3,"2805 S Park Ave, Tucson, AZ 85713","Tucson, AZ"
1784,3,"4267 N 4th Ave, Tucson, AZ 85705","Tucson, AZ"
2149,3,"4267 N 4th Ave, Tucson, AZ 85705","Tucson, AZ"
1410,0,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
2125,1,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
2125,2,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
2125,3,"8150 N La Cholla Blvd, Tucson, AZ 85742","Tucson, AZ"
1210,0,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,1,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,2,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,3,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,4,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
2199,5,"1023 N Tyndall Ave, Tucson, AZ 85719","Tucson, AZ"
899,0,"8550 E Speedway, Tucson, AZ 85710","Tucson, AZ"
1325,1,"8550 E Speedway, Tucson, AZ 85710","Tucson, AZ"
1325,2,"8550 E Speedway, Tucson, AZ 85710","Tucson, AZ"
1028,0,"7671 E Tanque Verde Rd, Tucson, AZ 85715","Tucson, AZ"
1700,1,"7671 E Tanque Verde Rd, Tucson, AZ 85715","Tucson, AZ"
1700,2,"7671 E Tanque Verde Rd, Tucson, AZ 85715","Tucson, AZ"
799,0,"1881 E Irvington Rd, Tucson, AZ 85714","Tucson, AZ"
1349,1,"1881 E Irvington Rd, Tucson, AZ 85714","Tucson, AZ"
1349,2,"1881 E Irvington Rd, Tucson, AZ 85714","Tucson, AZ"
774,0,"7400 E Golf Links Rd, Tucson, AZ 85730","Tucson, AZ"
1573,1,"7400 E Golf Links Rd, Tucson, AZ 85730","Tucson, AZ"
1573,2,"7400 E Golf Links Rd, Tucson, AZ 85730","Tucson, AZ"
1590,0,"316 E 6th St, Tucson, AZ 85705","Tucson, AZ"
2650,1,"316 E 6th St, Tucson, AZ 85705","Tucson, AZ"
2650,2,"316 E 6th St, Tucson, AZ 85705","Tucson, AZ"
825,0,"800 N Country Club Dr, Tucson, AZ 85716","Tucson, AZ"
2750,1,"800 N Country Club Dr, Tucson, AZ 85716","Tucson, AZ"
2750,2,"800 N Country Club Dr, Tucson, AZ 85716","Tucson, AZ"
2750,3,"800 N Country Club Dr, Tucson, AZ 85716","Tucson, AZ"
2750,4,"800 N Country Club Dr, Tucson, AZ 85716","Tucson, AZ"
2750,5,"800 N Country Club Dr, Tucson, AZ 85716","Tucson, AZ"
1325,0,"4640 Calle Santa Cruz, Tucson, AZ 85714","Tucson, AZ"
2310,1,"4640 Calle Santa Cruz, Tucson, AZ 85714","Tucson, AZ"
2310,2,"4640 Calle Santa Cruz, Tucson, AZ 85714","Tucson, AZ"
2310,3,"4640 Calle Santa Cruz, Tucson, AZ 85714","Tucson, AZ"
1545,0,"6355 Marana Center Blvd, Tucson, AZ 85742","Tucson, AZ"
3016,1,"6355 Marana Center Blvd, Tucson, AZ 85742","Tucson, AZ"
3016,2,"6355 Marana Center Blvd, Tucson, AZ 85742","Tucson, AZ"
3016,3,"6355 Marana Center Blvd, Tucson, AZ 85742","Tucson, AZ"
1150,0,"880 S Tucson Blvd, Tucson, AZ 85713","Tucson, AZ"
1650,1,"880 S Tucson Blvd, Tucson, AZ 85713","Tucson, AZ"
1650,2,"880 S Tucson Blvd, Tucson, AZ 85713","Tucson, AZ"
1017,0,"350 N Harrison Rd, Tucson, AZ 85748","Tucson, AZ"
2231,1,"350 N Harrison Rd, Tucson, AZ 85748","Tucson, AZ"
2231,2,"350 N Harrison Rd, Tucson, AZ 85748","Tucson, AZ"
2231,3,"350 N Harrison Rd, Tucson, AZ 85748","Tucson, AZ"
1059,0,"1102 E 36th St, Tucson, AZ 85713","Tucson, AZ"
1679,1,"1102 E 36th St, Tucson, AZ 85713","Tucson, AZ"
1679,2,"1102 E 36th St, Tucson, AZ 85713","Tucson, AZ"
1025,0,"6250 S Commerce Ct, Tucson, AZ 85746","Tucson, AZ"
1380,1,"6250 S Commerce Ct, Tucson, AZ 85746","Tucson, AZ"
1380,2,"6250 S Commerce Ct, Tucson, AZ 85746","Tucson, AZ"
1599,0,"255 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
3942,1,"255 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
3942,2,"255 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
3942,3,"255 N Granada Ave, Tucson, AZ 85701","Tucson, AZ"
805,0,"60 W Stone Loop, Tucson, AZ 85704","Tucson, AZ"
2560,1,"60 W Stone Loop, Tucson, AZ 85704","Tucson, AZ"
2560,2,"60 W Stone Loop, Tucson, AZ 85704","Tucson, AZ"
925,0,"128 S 5th Ave, Tucson, AZ 85701","Tucson, AZ"
2310,1,"128 S 5th Ave, Tucson, AZ 85701","Tucson, AZ"
